Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,dlPredict,dlResidual,drfPredict,drfResidual,gbmPredict,gbmResidual,glmPredict,glmResidual
1090,7,1437289200000,0,0,0,0,0,0,a,a,330,,,1,14,2011,"Jan,Apr,Jul,Oct",90.01186625106311,-90.01186625106311,0,0,57.10872282791752,-57.10872282791752,3198.1596736562205,-3198.1596736562205
1097,7,1437289200000,13570,2916,1,0,0,0,b,b,720,3,2002,0,,,,11038.701117991037,2531.298882008963,12203.56666015625,1366.4333398437502,13245.399493716246,324.60050628375393,9110.569502620405,4459.430497379595
1098,7,1437289200000,0,0,0,0,0,0,a,a,1830,11,2004,0,,,,-111.45398734669106,111.45398734669106,0,0,43.16005652356762,-43.16005652356762,3298.2340135342383,-3298.2340135342383
1099,7,1437289200000,5538,844,1,0,0,0,a,c,200,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",6844.838792200082,-1306.838792200082,7335.936669921875,-1797.9366699218754,6613.275461576468,-1075.275461576468,5855.838552121451,-317.83855212145136
1103,7,1437289200000,0,0,0,0,0,0,d,c,1340,10,2006,1,5,2013,"Feb,May,Aug,Nov",227.3062616857169,-227.3062616857169,0,0,110.98350804258007,-110.98350804258007,3304.632186527393,-3304.632186527393
1106,7,1437289200000,0,0,0,0,0,0,a,c,5330,9,2011,1,31,2013,"Jan,Apr,Jul,Oct",66.21747592229349,-66.21747592229349,0,0,103.22209518361706,-103.22209518361706,3351.4309842024522,-3351.4309842024522
1114,7,1437289200000,0,0,0,0,0,0,a,c,870,,,0,,,,46.91114033671602,-46.91114033671602,0,0,166.48222558904308,-166.48222558904308,3438.145847106556,-3438.145847106556
5,6,1437202800000,2108,241,1,0,0,0,a,a,29910,4,2015,0,,,,2534.5698878422418,-426.56988784224177,2166.240234375,-58.240234375,2064.283607713467,43.71639228653294,5174.4755290389585,-3066.4755290389585
8,6,1437202800000,3813,442,1,0,0,0,a,a,7520,10,2014,0,,,,4463.468747382943,-650.4687473829426,4249.82349609375,-436.8234960937498,4386.157834164387,-573.1578341643872,5387.313735455449,-1574.3137354554492
9,6,1437202800000,5987,555,1,0,0,0,a,c,2030,8,2000,0,,,,5400.298574092123,586.7014259078769,5676.859912109375,310.1400878906252,5393.53850493539,593.4614950646101,5664.857157976221,322.14284202377894
13,6,1437202800000,4956,394,1,0,0,0,d,a,310,,,1,45,2009,"Feb,May,Aug,Nov",4592.798868865899,363.20113113410116,4491.751333007813,464.2486669921873,4297.956187240368,658.0438127596317,5303.340294102469,-347.34029410246876
15,6,1437202800000,5770,609,1,0,0,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",6800.943365548017,-1030.943365548017,7189.79,-1419.79,6784.872392095214,-1014.8723920952143,5708.208886951528,61.79111304847174
19,6,1437202800000,4795,391,1,0,0,0,a,c,3240,,,1,22,2011,"Mar,Jun,Sept,Dec",4211.633199853819,583.366800146181,4100.0525,694.9475000000002,3949.6558234016957,845.3441765983043,5315.588910338789,-520.588910338789
20,6,1437202800000,5287,535,1,0,0,0,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",5976.310023837523,-689.3100238375227,6174.16,-887.1599999999999,5962.720921791679,-675.7209217916788,5490.798738486454,-203.79873848645366
32,6,1437202800000,2330,282,1,0,0,0,a,a,2910,,,1,45,2009,"Feb,May,Aug,Nov",2640.006742942439,-310.0067429424389,2813.89,-483.8899999999999,2598.9712628941597,-268.97126289415974,5098.831147772871,-2768.831147772871
41,6,1437202800000,4990,424,1,0,0,0,d,c,1180,,,1,31,2013,"Jan,Apr,Jul,Oct",4667.618820524024,322.38117947597584,5215.36599609375,-225.36599609375025,4945.613159529454,44.3868404705463,5419.742866632267,-429.74286663226667
42,6,1437202800000,7498,855,1,0,0,0,a,c,290,,,1,40,2011,"Jan,Apr,Jul,Oct",6431.377831200991,1066.6221687990092,7650.873330078125,-152.87333007812504,6979.200658402926,518.7993415970741,6068.046481091267,1429.9535189087328
43,6,1437202800000,4223,391,1,0,0,0,d,a,4880,,,1,37,2009,"Jan,Apr,Jul,Oct",4525.988182348607,-302.98818234860664,4696.875,-473.875,4532.79104053188,-309.79104053187984,5304.268554198352,-1081.268554198352
45,6,1437202800000,6496,513,1,0,0,0,d,a,9710,2,2014,0,,,,5657.841897301044,838.1581026989561,5799.316201171875,696.683798828125,5623.35240279842,872.6475972015796,5577.690979022882,918.309020977118
52,6,1437202800000,6375,472,1,0,0,0,d,c,450,4,2014,1,39,2010,"Jan,Apr,Jul,Oct",5504.836945472359,870.1630545276412,5676.39,698.6099999999997,5518.486965171582,856.5130348284183,5551.671570721839,823.3284292781609
54,6,1437202800000,8074,751,1,0,0,0,d,c,7170,8,2014,1,5,2013,"Feb,May,Aug,Nov",8587.807171373966,-513.8071713739664,8543.21,-469.2099999999991,8787.27817878831,-713.2781787883105,5866.48316376374,2207.51683623626
55,6,1437202800000,2903,347,1,0,0,0,a,a,720,11,2004,0,,,,2444.8733982810913,458.12660171890866,3280.1849169921875,-377.1849169921875,3218.703221849686,-315.7032218496861,5210.631334829261,-2307.6313348292606
56,6,1437202800000,8627,588,1,0,0,0,d,c,6620,3,2012,1,10,2014,"Mar,Jun,Sept,Dec",7210.231745144727,1416.768254855273,7545.403330078125,1081.5966699218752,7228.360282934791,1398.639717065209,5635.057325601811,2991.9426743981894
60,6,1437202800000,4758,404,1,0,0,0,d,c,5540,10,2009,0,,,,4677.29398990183,80.70601009816983,4971.181088867187,-213.1810888671871,4538.532277948743,219.46772205125671,5484.318776407192,-726.3187764071918
77,6,1437202800000,7547,658,1,0,0,0,d,c,1090,8,2009,1,10,2014,"Jan,Apr,Jul,Oct",7183.81474505012,363.1852549498799,8023.04,-476.03999999999996,7230.978596977478,316.02140302252155,5716.37833566725,1830.6216643327498
80,6,1437202800000,8141,668,1,0,0,0,d,a,7910,,,0,,,,7071.313745811679,1069.686254188321,7422.99279296875,718.0072070312499,7165.027943826801,975.9720561731992,5780.978874145367,2360.0211258546333
82,6,1437202800000,5313,499,1,0,0,0,a,a,22390,4,2008,1,37,2009,"Jan,Apr,Jul,Oct",5480.309590361507,-167.3095903615067,5521.99,-208.98999999999978,5341.65439867094,-28.65439867094028,5491.750941350911,-178.75094135091058
84,6,1437202800000,10909,1184,1,0,0,0,a,c,11810,8,2014,0,,,,9223.482308855042,1685.517691144958,10271.087529296876,637.9124707031242,10133.631027780062,775.3689722199379,6659.521611595788,4249.478388404212
86,6,1437202800000,3329,444,1,0,0,0,a,a,480,2,2005,1,31,2013,"Jan,Apr,Jul,Oct",3778.019361926588,-449.01936192658786,4358.24,-1029.2399999999998,4103.915368608719,-774.9153686087193,5302.869530211232,-1973.869530211232
89,6,1437202800000,4639,461,1,0,0,0,a,a,2380,7,2004,1,40,2014,"Jan,Apr,Jul,Oct",4247.04003709549,391.95996290450967,4872.75,-233.75,4618.524880222565,20.475119777434884,5323.611338614166,-684.611338614166
91,6,1437202800000,3585,400,1,0,0,0,c,a,2410,,,1,35,2011,"Jan,Apr,Jul,Oct",3951.7884225295747,-366.78842252957475,3936.4525,-351.4524999999999,3798.157201580292,-213.15720158029217,5267.007827335969,-1682.0078273359686
99,6,1437202800000,5382,519,1,0,0,0,c,c,2030,11,2003,1,22,2012,"Mar,Jun,Sept,Dec",4713.187938076922,668.8120619230776,5070.02,311.97999999999956,5097.527877635843,284.47212236415726,5496.7651286055625,-114.7651286055625
116,6,1437202800000,6018,562,1,0,0,0,a,a,680,4,2013,0,,,,4661.7213627491365,1356.2786372508635,5217.987060546875,800.012939453125,4676.803945116288,1341.1960548837123,5573.69863747459,444.3013625254098
119,6,1437202800000,4563,534,1,0,0,0,a,c,2100,2,2010,0,,,,5265.115570983547,-702.1155709835466,5099.495302734375,-536.4953027343754,4915.075453735477,-352.0754537354769,5665.084299137117,-1102.0842991371173
122,6,1437202800000,8543,1043,1,0,0,0,a,c,58260,4,2013,0,,,,7471.685443285609,1071.314556714391,8517.524912109375,25.47508789062522,8707.37948616553,-164.37948616552967,6598.221354093344,1944.7786459066556
124,6,1437202800000,2845,313,1,0,0,0,a,a,1410,4,2003,0,,,,2752.0805627629325,92.91943723706754,2704.55841796875,140.44158203125016,2803.2713701050343,41.72862989496571,5189.826802110416,-2344.826802110416
126,6,1437202800000,3488,362,1,0,0,0,d,a,3370,10,2014,1,18,2011,"Feb,May,Aug,Nov",4202.652886505466,-714.6528865054661,4132.953334960937,-644.9533349609374,3995.8491544048848,-507.84915440488476,5176.7824778394715,-1688.7824778394715
127,6,1437202800000,5361,709,1,0,0,0,d,a,1350,12,2005,1,13,2010,"Jan,Apr,Jul,Oct",6465.783514969544,-1104.7835149695438,7265.566669921875,-1904.5666699218746,7281.146022967583,-1920.1460229675831,5690.906647001801,-329.9066470018006
129,6,1437202800000,6518,969,1,0,0,0,a,a,2460,,,1,14,2011,"Jan,Apr,Jul,Oct",7274.006686389787,-756.0066863897873,7498.172255859375,-980.1722558593747,7972.1719597797455,-1454.1719597797455,6065.099275182467,452.90072481753305
132,6,1437202800000,8263,757,1,0,0,0,d,c,1040,,,1,27,2012,"Jan,Apr,Jul,Oct",7867.024289233243,395.9757107667574,8280.44,-17.44000000000051,8248.176946870572,14.823053129428445,5924.102379852498,2338.8976201475016
137,6,1437202800000,4668,675,1,0,0,0,a,a,1730,7,2015,1,40,2014,"Jan,Apr,Jul,Oct",6164.113771702219,-1496.1137717022193,6558.94,-1890.9399999999996,6241.149499468094,-1573.1494994680943,5654.5189557337435,-986.5189557337435
142,6,1437202800000,3156,382,1,0,0,0,a,a,1090,7,2002,0,,,,3188.584534688042,-32.58453468804191,3432.8949169921875,-276.8949169921875,3508.237879447228,-352.2378794472279,5279.833888448018,-2123.833888448018
155,6,1437202800000,7415,738,1,0,0,0,d,a,3050,,,1,35,2010,"Jan,Apr,Jul,Oct",7201.727186636774,213.2728133632263,7572.66833984375,-157.6683398437499,7916.983080781585,-501.98308078158516,5812.342916480004,1602.6570835199964
157,6,1437202800000,7313,721,1,0,0,0,a,c,2950,10,2004,0,,,,6772.281260475531,540.7187395244691,6507.005810546875,805.9941894531248,7014.10815552581,298.8918444741903,5912.404008935264,1400.5959910647362
169,6,1437202800000,4995,491,1,0,0,0,d,a,980,7,2014,1,18,2014,"Feb,May,Aug,Nov",4786.576931325577,208.42306867442312,5074.01,-79.01000000000022,5293.88961123634,-298.88961123634,5353.211217304401,-358.21121730440063
182,6,1437202800000,4796,444,1,0,0,0,d,c,1390,,,1,9,2011,"Mar,Jun,Sept,Dec",5080.409101085319,-284.409101085319,5004.147998046875,-208.14799804687482,4876.349485568291,-80.34948556829113,5401.1489041726745,-605.1489041726745
192,6,1437202800000,15071,1027,1,0,0,0,d,c,2770,3,2008,1,40,2014,"Jan,Apr,Jul,Oct",12272.718892993846,2798.2811070061543,10806.95,4264.049999999999,11778.88565995503,3292.114340044969,6369.495342674112,8701.504657325888
193,6,1437202800000,4559,678,1,0,0,0,a,a,520,,,0,,,,5309.748900311576,-750.7489003115761,4945.175288085938,-386.1752880859376,5261.43531577248,-702.43531577248,5731.40894212792,-1172.4089421279205
194,6,1437202800000,5565,456,1,0,0,0,d,c,16970,,,1,5,2013,"Feb,May,Aug,Nov",5185.02294876197,379.97705123803007,5199.67,365.3299999999999,5363.888614586143,201.11138541385662,5444.36397715655,120.63602284344961
195,6,1437202800000,10605,1183,1,0,0,0,a,c,220,,,0,,,,9170.262390140244,1434.737609859756,8972.16486328125,1632.8351367187497,9219.477731547839,1385.5222684521614,6621.844928246486,3983.1550717535138
198,6,1437202800000,943,112,1,0,0,0,a,a,290,9,2002,1,13,2010,"Jan,Apr,Jul,Oct",964.9084167852925,-21.908416785292502,1156.94,-213.94000000000005,939.7270756285252,3.272924371474801,4748.209957377607,-3805.2099573776068
199,6,1437202800000,8382,698,1,0,0,0,d,c,6360,12,2010,1,14,2012,"Mar,Jun,Sept,Dec",8127.566629689512,254.4333703104876,7984.68,397.3199999999997,7684.894669450408,697.1053305495916,5785.044792491768,2596.955207508232
202,6,1437202800000,7557,587,1,0,0,0,d,c,5140,5,2010,0,,,,6551.380797159119,1005.6192028408814,6592.4378125,964.5621874999997,6453.8020491968455,1103.1979508031545,5782.182098179444,1774.8179018205556
208,6,1437202800000,3187,423,1,0,0,0,c,a,300,4,2006,0,,,,3241.109660267354,-54.109660267353775,3558.7631884765624,-371.7631884765624,3643.078979424721,-456.0789794247212,5374.823665931472,-2187.8236659314716
210,6,1437202800000,2259,266,1,0,0,0,d,a,970,11,1999,1,5,2013,"Feb,May,Aug,Nov",2161.6755000731127,97.32449992688726,2355.965,-96.96500000000015,2628.713550261742,-369.71355026174206,4961.475496237603,-2702.475496237603
212,6,1437202800000,3680,342,1,0,0,0,a,c,15050,9,2008,0,,,,3480.375783112834,199.62421688716586,3378.3897607421877,301.6102392578123,3231.2381511401,448.76184885990006,5378.213536728523,-1698.2135367285227
215,6,1437202800000,6062,510,1,0,0,0,d,a,150,,,1,45,2009,"Feb,May,Aug,Nov",5456.400570115128,605.5994298848718,5611.49548828125,450.5045117187501,5362.829261533505,699.1707384664951,5476.802466719382,585.1975332806178
217,6,1437202800000,4926,648,1,0,0,0,c,a,3150,,,0,,,,5560.11729731405,-634.1172973140501,5971.43017578125,-1045.43017578125,5922.55717370618,-996.55717370618,5713.07911979701,-787.0791197970102
222,6,1437202800000,3006,324,1,0,0,0,a,a,2170,11,2008,0,,,,2819.979025608561,186.0209743914388,2778.1662890625,227.8337109375002,2859.9872996132435,146.01270038675648,5180.754323280678,-2174.7543232806784
234,6,1437202800000,8376,809,1,0,0,0,d,a,4370,,,0,,,,7913.843916341971,462.1560836580293,7714.313154296875,661.6868457031251,7962.7795786928,413.2204213072,5983.0908198484685,2392.9091801515315
242,6,1437202800000,3254,298,1,0,0,0,d,a,6880,9,2001,1,14,2011,"Jan,Apr,Jul,Oct",2978.0470577257247,275.9529422742753,3117.12,136.8800000000001,3241.5475594322743,12.452440567725716,5084.692058453395,-1830.6920584533946
247,6,1437202800000,7677,620,1,0,0,0,d,c,70,11,2010,1,5,2013,"Feb,May,Aug,Nov",6930.589551831601,746.410448168399,7137.806669921875,539.1933300781247,6375.111591390854,1301.8884086091457,5627.997324984142,2049.0026750158577
253,6,1437202800000,4106,522,1,0,0,0,a,c,250,,,1,5,2013,"Feb,May,Aug,Nov",4725.873593187109,-619.8735931871088,4238.75166015625,-132.75166015625018,4348.501569799668,-242.50156979966778,5453.124418186693,-1347.1244181866932
254,6,1437202800000,2731,276,1,0,0,0,d,a,330,3,2008,1,1,2012,"Mar,Jun,Sept,Dec",2726.3391493500817,4.660850649918302,3190.57,-459.57000000000016,2807.7530885260167,-76.75308852601665,5009.995692134806,-2278.9956921348057
255,6,1437202800000,6379,592,1,0,0,0,c,c,4630,3,2011,1,35,2011,"Feb,May,Aug,Nov",6028.20273950131,350.79726049868987,6176.605,202.39500000000044,5976.064773417598,402.9352265824018,5696.684762000514,682.3152379994863
259,6,1437202800000,10146,2365,1,0,0,0,b,b,210,,,0,,,,10018.268461017426,127.73153898257442,11032.9480078125,-886.9480078124998,9860.08992948342,285.91007051658016,8391.962425436213,1754.0375745637866
265,6,1437202800000,3015,290,1,0,0,0,a,a,4580,,,1,14,2015,"Jan,Apr,Jul,Oct",2962.342103539525,52.65789646047506,2637.946669921875,377.0533300781249,2807.801485828644,207.19851417135578,5003.327064006939,-1988.3270640069386
268,6,1437202800000,3237,422,1,0,0,0,a,a,4520,2,2014,0,,,,3753.7285486519822,-516.7285486519822,4042.71126953125,-805.7112695312499,4136.884256533867,-899.8842565338673,5379.6393619591545,-2142.6393619591545
271,6,1437202800000,2075,215,1,0,0,0,a,a,420,,,1,14,2011,"Jan,Apr,Jul,Oct",2201.4880745155297,-126.48807451552966,2137.1691430664064,-62.16914306640638,1990.1852705996098,84.8147294003902,4910.573476263584,-2835.573476263584
279,6,1437202800000,10483,812,1,0,0,0,d,c,2320,,,1,40,2012,"Jan,Apr,Jul,Oct",8804.985291242549,1678.0147087574514,9656.33,826.6700000000001,9007.339721925146,1475.6602780748544,6038.8957624247705,4444.1042375752295
283,6,1437202800000,7705,753,1,0,0,0,a,a,2260,,,1,40,2014,"Jan,Apr,Jul,Oct",6818.959927301338,886.0400726986618,7575.1427734375,129.85722656249982,7258.996081865913,446.00391813408714,5767.2220125181775,1937.7779874818225
284,6,1437202800000,5159,475,1,0,0,0,d,a,1290,,,1,40,2014,"Jan,Apr,Jul,Oct",5211.383720788455,-52.38372078845532,5219.453330078125,-60.453330078124964,5194.0745069902005,-35.07450699020046,5383.13794198088,-224.13794198088
285,6,1437202800000,6647,552,1,0,0,0,a,a,2410,,,0,,,,4844.259261256946,1802.740738743054,5183.3020703125,1463.6979296874997,4917.043917275554,1729.9560827244459,5544.21272568003,1102.7872743199696
287,6,1437202800000,10073,917,1,0,0,0,c,a,2740,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",7932.950024655598,2140.049975344402,8770.49,1302.5100000000002,8685.655461914426,1387.3445380855737,6047.911197756854,4025.0888022431463
289,6,1437202800000,5133,473,1,0,0,0,d,a,6540,12,2007,0,,,,5110.684174341127,22.31582565887311,4804.737861328125,328.2621386718747,5089.630106143242,43.3698938567577,5455.953556084598,-322.95355608459795
297,6,1437202800000,4638,496,1,0,0,0,a,a,2300,9,2010,0,,,,4241.406822145398,396.5931778546019,4555.83427734375,82.16572265625018,4544.713392071015,93.28660792898518,5451.950661655777,-813.9506616557774
298,6,1437202800000,8568,746,1,0,0,0,d,a,19840,7,2009,0,,,,7603.568940070381,964.4310599296186,8466.159228515626,101.84077148437427,7866.176877237445,701.8231227625547,5933.449553337006,2634.5504466629936
309,6,1437202800000,4925,442,1,0,0,0,d,a,8740,,,1,37,2009,"Feb,May,Aug,Nov",5641.303203988513,-716.3032039885129,4925.2860546875,-0.28605468749992724,5248.979794672279,-323.97979467227924,5379.587783020572,-454.5877830205718
320,6,1437202800000,11875,1617,1,0,0,0,a,c,210,9,2012,0,,,,11302.705538891976,572.2944611080238,12323.258564453125,-448.25856445312456,12117.971045814043,-242.97104581404346,7275.170716443652,4599.829283556348
328,6,1437202800000,2635,271,1,0,0,0,a,a,3130,7,2002,0,,,,2596.3864470223193,38.61355297768068,2495.249765625,139.75023437500022,2423.6509153168263,211.34908468317371,5114.734328485007,-2479.7343284850067
340,6,1437202800000,5290,558,1,0,0,0,a,c,8080,,,0,,,,5521.23330979471,-231.2333097947103,5588.05587890625,-298.05587890624975,5364.631271518356,-74.63127151835579,5692.665063072374,-402.6650630723743
344,6,1437202800000,8153,1044,1,0,0,0,a,c,300,4,2011,1,14,2011,"Jan,Apr,Jul,Oct",6988.488302804081,1164.5116971959187,7923.14,229.85999999999967,7861.338569961077,291.66143003892284,6309.286223076022,1843.713776923978
356,6,1437202800000,6861,509,1,0,0,0,d,c,8970,12,2007,1,22,2012,"Feb,May,Aug,Nov",6137.878713212637,723.1212867873628,6231.30244140625,629.6975585937498,6222.182188636212,638.8178113637878,5524.1311438679695,1336.8688561320305
360,6,1437202800000,5157,532,1,0,0,0,a,a,2040,6,2007,0,,,,4586.011787468866,570.9882125311342,4592.4287890625,564.5712109374999,4676.470453358776,480.52954664122444,5516.041420301743,-359.0414203017426
365,6,1437202800000,5408,592,1,0,0,0,c,a,2410,,,1,45,2009,"Feb,May,Aug,Nov",5382.052090775955,25.94790922404536,5006.64,401.3599999999997,5538.510570860988,-130.51057086098808,5584.570352458046,-176.57035245804582
368,6,1437202800000,8798,693,1,0,0,0,d,c,1450,4,2005,1,45,2009,"Feb,May,Aug,Nov",8092.4400993779245,705.5599006220755,8101.99,696.0100000000002,8376.302502803093,421.6974971969066,5891.879615883896,2906.120384116104
369,6,1437202800000,7471,629,1,0,0,0,d,c,5870,4,2014,0,,,,6966.936653276698,504.06334672330195,6531.44896484375,939.5510351562498,6832.75310615409,638.2468938459097,5853.390370846784,1617.6096291532158
370,6,1437202800000,7198,613,1,0,0,0,d,a,8250,10,2000,1,31,2009,"Jan,Apr,Jul,Oct",7046.336628171296,151.66337182870393,6533.83,664.1700000000001,7080.0171533595385,117.9828466404615,5616.153913934017,1581.8460860659834
373,6,1437202800000,5079,364,1,0,0,0,d,c,11120,,,1,22,2012,"Jan,Apr,Jul,Oct",4141.369845539442,937.6301544605576,4674.28,404.72000000000025,4605.767283312565,473.23271668743473,5341.908878889721,-262.90887888972065
377,6,1437202800000,6598,814,1,0,0,0,a,c,100,6,2010,1,18,2010,"Feb,May,Aug,Nov",6542.180650125205,55.81934987479508,6851.47,-253.47000000000025,6732.775559030062,-134.77555903006214,5956.1073004303325,641.8926995696675
378,6,1437202800000,6825,973,1,0,0,0,a,c,2140,8,2012,0,,,,7435.7113314687185,-610.7113314687185,7171.89658203125,-346.89658203124964,8458.913327231592,-1633.9133272315921,6305.033343272604,519.9666567273962
380,6,1437202800000,12147,1166,1,0,0,0,a,a,2240,5,2013,1,10,2014,"Mar,Jun,Sept,Dec",10552.25917935366,1594.7408206463406,11056.49,1090.5100000000002,10830.165248654372,1316.8347513456283,6324.366477784555,5822.633522215445
381,6,1437202800000,4862,496,1,0,0,0,a,a,1800,11,2006,1,5,2013,"Feb,May,Aug,Nov",4165.063196711513,696.9368032884868,4569.571669921875,292.4283300781253,4546.491104296929,315.5088957030712,5275.076973771938,-413.07697377193836
384,6,1437202800000,5232,566,1,0,0,0,a,c,130,,,1,14,2011,"Jan,Apr,Jul,Oct",4756.555634623128,475.44436537687216,5001.597294921875,230.4027050781251,4939.359244875199,292.6407551248012,5565.451200821524,-333.45120082152425
385,6,1437202800000,7601,698,1,0,0,0,d,a,4580,9,2007,0,,,,7366.980013392105,234.01998660789468,7354.791767578125,246.20823242187544,7165.384398020393,435.61560197960716,5804.24235028142,1796.75764971858
388,6,1437202800000,8472,849,1,0,0,0,a,a,2260,,,0,,,,6788.765360973247,1683.234639026753,7613.374296875,858.6257031249997,6976.601557612008,1495.398442387992,5994.208524487098,2477.7914755129023
389,6,1437202800000,7555,939,1,0,0,0,a,c,6690,8,2011,0,,,,8460.999442073628,-905.9994420736275,7818.635244140625,-263.6352441406252,8240.380309231168,-685.3803092311682,6265.87894467669,1289.1210553233104
391,6,1437202800000,2573,333,1,0,0,0,a,a,460,11,2014,1,31,2013,"Feb,May,Aug,Nov",3079.584332539599,-506.584332539599,2789.42,-216.42000000000007,3045.910923771149,-472.9109237711491,5087.238013649097,-2514.2380136490974
395,6,1437202800000,2646,334,1,0,0,0,a,a,3620,2,2013,0,,,,2955.7394117503563,-309.73941175035634,2953.0195556640624,-307.0195556640624,3074.5738331596913,-428.5738331596913,5240.858531058941,-2594.8585310589406
